Survey name,Operator,Dates,Data type,Datum,North lat,South lat,East long,West long,SEGY size,Navigation size,SEGY zip,Navigation zip,URL
B-PC-71-AK,British Petroleum,1971,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.88052,70.25623,-148.0584,-152.67607,(15.8 MB),(25.1 KB),https://walrus.wr.usgs.gov/namss/data/1971/namss.B-PC-71-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-pc-71-ak.420,https://walrus.wr.usgs.gov/namss/survey/b-pc-71-ak
B-PW-71-AK,British Petroleum,1971,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.31033,70.24077,-148.87847,-148.97075,(3.4 MB),(7.3 KB),https://walrus.wr.usgs.gov/namss/data/1971/namss.B-PW-71-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-pw-71-ak.420,https://walrus.wr.usgs.gov/namss/survey/b-pw-71-ak
C-01-76-SC,Chevron,1976,3D Multichannel Seismic,North American Datum 1927 (NAD27),33.71462,33.51862,-118.04059,-118.1961,(643.9 MB),(310 bytes),https://walrus.wr.usgs.gov/namss/data/1976/namss.C-01-76-SC.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/06/02/125738088948/Chevron_Beta_nav3D.pts.txt,https://walrus.wr.usgs.gov/namss/survey/c-01-76-sc
F-1-86-GA,Pacific Coastal and Marine Science Center,1986,Singlechannel Seismic,North American Datum 1927 (NAD27),59.57952,57.71756,-142.7064,-148.43009,(134.4 MB),(1.9 MB),https://walrus.wr.usgs.gov/namss/data/1986/namss.F-1-86-GA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-1-86-ga.410,https://walrus.wr.usgs.gov/namss/survey/f-1-86-ga
F-2-87-AA,Pacific Coastal and Marine Science Center,1987,Singlechannel Seismic,North American Datum 1927 (NAD27),53.42952,49.9497,179.32359,167.03119,(459.2 MB),(10.0 MB),https://walrus.wr.usgs.gov/namss/data/1987/namss.F-2-87-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-2-87-aa.410,https://walrus.wr.usgs.gov/namss/survey/f-2-87-aa
F-3-87-AA,Pacific Coastal and Marine Science Center,1987,Singlechannel Seismic,North American Datum 1927 (NAD27),51.85227,48.00116,-172.46655,-190.59724,(350.6 MB),(7.3 MB),https://walrus.wr.usgs.gov/namss/data/1987/namss.F-3-87-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-3-87-aa.410,https://walrus.wr.usgs.gov/namss/survey/f-3-87-aa
F-6-89-GA,Pacific Coastal and Marine Science Center,1989,Singlechannel Seismic,North American Datum 1927 (NAD27),59.32221,54.27915,-140.82557,-151.71089,(1.1 GB),(10.1 MB),https://walrus.wr.usgs.gov/namss/data/1989/namss.F-6-89-GA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-6-89-ga.410,https://walrus.wr.usgs.gov/namss/survey/f-6-89-ga
F-7-88-AA,Pacific Coastal and Marine Science Center,1988,Singlechannel Seismic,North American Datum 1927 (NAD27),53.71175,49.01313,-163.36809,-180.98128,(868.5 MB),(14.7 MB),https://walrus.wr.usgs.gov/namss/data/1988/namss.F-7-88-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-7-88-aa.airgun.420,https://walrus.wr.usgs.gov/namss/survey/f-7-88-aa
F-7-89-EG,Pacific Coastal and Marine Science Center,1989,Singlechannel Seismic,North American Datum 1927 (NAD27),59.51696,50.95134,-130.54611,-144.41923,(1.5 GB),(8.4 MB),https://walrus.wr.usgs.gov/namss/data/1989/namss.F-7-89-EG.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-7-89-eg.410,https://walrus.wr.usgs.gov/namss/survey/f-7-89-eg
F-8-88-AA,Pacific Coastal and Marine Science Center,1988,Singlechannel Seismic,North American Datum 1927 (NAD27),54.39999,48.05071,-158.39805,-180.82159,(605.4 MB),(14.2 MB),https://walrus.wr.usgs.gov/namss/data/1988/namss.F-8-88-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-8-88-aa.airgun.420,https://walrus.wr.usgs.gov/namss/survey/f-8-88-aa
F-9-88-WG,Pacific Coastal and Marine Science Center,1988,Singlechannel Seismic,North American Datum 1927 (NAD27),57.37202,50.97558,-148.83042,-163.18533,(1.5 GB),(17.3 MB),https://walrus.wr.usgs.gov/namss/data/1988/namss.F-9-88-WG.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/f-9-88-wg.410,https://walrus.wr.usgs.gov/namss/survey/f-9-88-wg
G-01-88-EG,U.S. Geological Survey,1988,2D Multichannel Seismic,North American Datum 1927 (NAD27),60.81745,58.4196,-144.01459,-149.54583,(1.2 GB),(1.6 MB),https://walrus.wr.usgs.gov/namss/data/1988/namss.G-01-88-EG.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/20/144739650045/g-1-88-eg.410_mcs,https://walrus.wr.usgs.gov/namss/survey/g-01-88-eg
L-01-07-AR,Geological Survey of Canada,2007,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),77.20003,73.27578,-130.13749,-151.60469,(210.5 MB),(1.4 MB),https://walrus.wr.usgs.gov/namss/data/2007/namss.L-1-07-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/05/24/L1-07-AR_nav.csv,https://walrus.wr.usgs.gov/namss/survey/l-01-07-ar
L-5-80-AA,Pacific Coastal and Marine Science Center,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),53.99614,50.49682,-172.23913,-175.01191,(42.6 MB),(989.9 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.L-5-80-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-5-80-aa.420,https://walrus.wr.usgs.gov/namss/survey/l-5-80-aa
L-5A-79-NC,Pacific Coastal and Marine Science Center,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),36.25157,34.29704,-120.12334,-122.84427,(31.8 MB),(913.4 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.L-5A-79-NC.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-5a-79-nc.420,https://walrus.wr.usgs.gov/namss/survey/l-5a-79-nc
L-6-78-AR,Pacific Coastal and Marine Science Center,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),73.11922,67.11832,-157.17863,-176.2628,(323.6 MB),(638.2 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.L-6-78-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-6-78-ar.420,https://walrus.wr.usgs.gov/namss/survey/l-6-78-ar
L-8-80-AR,Pacific Coastal and Marine Science Center,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.46992,66.51279,-163.24474,-170.91496,(206.7 MB),(361.6 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.L-8-80-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-8-80-ar.420,https://walrus.wr.usgs.gov/namss/survey/l-8-80-ar
L-9-77-AR,Pacific Coastal and Marine Science Center,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),72.74089,66.62422,-140.96285,-168.05749,(284.7 MB),(496.0 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.L-9-77-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-9-77-ar.420,https://walrus.wr.usgs.gov/namss/survey/l-9-77-ar
L-9-81-AA,Pacific Coastal and Marine Science Center,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),53.67069,50.12038,-171.36532,-186.12205,(151.4 MB),(1.9 MB),https://walrus.wr.usgs.gov/namss/data/1981/namss.L-9-81-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/l-9-81-aa.420,https://walrus.wr.usgs.gov/namss/survey/l-9-81-aa
N-PR-72-AK,National Petroleum Reserve Alaska,1972,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.29999,71.12763,-156.13892,-157.0633,(33.1 KB),"
                15 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-72-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-72-ak
N-PR-74-AK,National Petroleum Reserve Alaska,1974,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.25259,69.97797,-150.92507,-156.71358,(271.0 KB),"
                65 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-74-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-74-ak
N-PR-75-AK,National Petroleum Reserve Alaska,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.11839,69.40813,-151.55063,-158.38001,(527.3 KB),"
                52 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-75-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-75-ak
N-PR-76-AK,National Petroleum Reserve Alaska,1976,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.90789,69.36496,-154.71217,-162.03673,(333.1 KB),"
                28 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-76-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-76-ak
N-PR-77-AK,National Petroleum Reserve Alaska,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.47878,68.4261,-151.56256,-161.85555,(1.2 MB),"
                76 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-77-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-77-ak
N-PR-78-AK,National Petroleum Reserve Alaska,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.38866,68.21345,-151.94533,-161.86622,(1.0 MB),"
                84 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-78-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-78-ak
N-PR-79-AK,National Petroleum Reserve Alaska,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.25809,68.16758,-153.09967,-161.8762,(1.4 MB),"
                73 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-79-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-79-ak
N-PR-80-AK,National Petroleum Reserve Alaska,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.56412,68.29965,-150.99329,-161.84132,(413.8 KB),"
                51 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-80-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-80-ak
N-PR-81-AK,National Petroleum Reserve Alaska,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.57782,69.60523,-150.91845,-154.35244,(408.9 KB),"
                17 total
              ",http://energy.usgs.gov/GeochemistryGeophysics/SeismicDataProcessingInterpretation/NPRASeismicDataArchive.aspx,https://walrus.wr.usgs.gov/namss/survey/n-pr-81-ak/metadata/seismic/download/,https://walrus.wr.usgs.gov/namss/survey/n-pr-81-ak
P-1-88-AR,Pacific Coastal and Marine Science Center,1988,2D Multichannel Seismic,North American Datum 1927 (NAD27),74.89904,74.70385,-156.19433,-159.24865,(11.3 MB),(273.2 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.P-1-88-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/p-1-88-ar.420,https://walrus.wr.usgs.gov/namss/survey/p-1-88-ar
P-1-92-AR,Pacific Coastal and Marine Science Center,1992,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),76.37972,73.80612,-154.32421,-164.36453,(65.0 MB),(1.0 MB),https://walrus.wr.usgs.gov/namss/data/1992/namss.P-1-92-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/p-1-92-ar.420,https://walrus.wr.usgs.gov/namss/survey/p-1-92-ar
P-1-93-AR,Pacific Coastal and Marine Science Center,1993,Sonobuoy Seismic,World Geodetic System 1984 (WGS84),78.7901,70.99909,-137.60193,-159.62945,(68.6 MB),(3.0 MB),https://walrus.wr.usgs.gov/namss/data/1993/namss.P-1-93-AR.sono.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/p-1-93-ar.420,https://walrus.wr.usgs.gov/namss/survey/p-1-93-ar
T-03-11-AT,Woods Hole Coastal and Marine Science Center,2011,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),40.02869,39.13565,-70.75371,-72.13593,(4.7 GB),(3.4 MB),https://walrus.wr.usgs.gov/namss/data/2011/namss.T-03-11-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/10/21/121636163764/T-03-11-AT_NAV-WGS84.csv,https://walrus.wr.usgs.gov/namss/survey/t-03-11-at
T-06-12-AT,Woods Hole Coastal and Marine Science Center,2012,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),36.92747,36.12804,-74.33366,-74.90127,(1.2 GB),(1.0 MB),https://walrus.wr.usgs.gov/namss/data/2012/namss.T-06-12-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/10/21/122237305728/T-06-12-AT_NAV-WGS84.csv,https://walrus.wr.usgs.gov/namss/survey/t-06-12-at
T-21-10-AT,Woods Hole Coastal and Marine Science Center,2010,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),40.00885,39.05348,-70.63765,-72.28244,(2.5 GB),(3.3 MB),https://walrus.wr.usgs.gov/namss/data/2010/namss.T-21-10-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/10/21/110317565418/T-21-10-AT_NAV-WGS84.csv,https://walrus.wr.usgs.gov/namss/survey/t-21-10-at
T-39-12-AT,Woods Hole Coastal and Marine Science Center,2012,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),36.53723,36.1,-74.38782,-75.05248,(2.3 GB),(2.1 MB),https://walrus.wr.usgs.gov/namss/data/2012/namss.T-39-12-AT.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/10/23/102414773615/T-39-12-AT_NAV-WGS84_new.csv,https://walrus.wr.usgs.gov/namss/survey/t-39-12-at
V-1-09-CA,U.S. Geological Survey,2009,2D Multichannel Seismic,North American Datum 1983 (NAD83),38.06181,37.94785,-118.93218,-119.14405,(2.5 GB),(8.7 MB),https://walrus.wr.usgs.gov/namss/data/2009/namss.V-1-09-CA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/01/13/115519829314/v-1-09-ca.410_sparker.txt,https://walrus.wr.usgs.gov/namss/survey/v-1-09-ca
V-1-11-CA,U.S. Geological Survey,2011,2D Multichannel Seismic,North American Datum 1983 (NAD83),38.07081,37.94934,-118.93405,-119.14455,(2.2 GB),(6.4 MB),https://walrus.wr.usgs.gov/namss/data/2011/namss.V-1-11-CA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2021/01/06/133831795828/v-01-11-ca.410_sparker.txt,https://walrus.wr.usgs.gov/namss/survey/v-1-11-ca
W-10-70-AK,WesternGeco,1971,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.2667,68.53297,-161.92818,-163.75607,(123.7 MB),(545.0 KB),https://walrus.wr.usgs.gov/namss/data/1970/namss.W-10-70-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-10-70-ak.420,https://walrus.wr.usgs.gov/namss/survey/w-10-70-ak
W-13-79-AR,WesternGeco,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.91117,70.4884,-150.54373,-152.36619,(129.1 MB),(224.8 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.W-13-79-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-13-79-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-13-79-ar
W-17-77-AR,WesternGeco,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.08669,70.06959,-142.95622,-151.2756,(1.0 GB),(7.9 MB),https://walrus.wr.usgs.gov/namss/data/1977/namss.W-17-77-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-17-77-ar.410,https://walrus.wr.usgs.gov/namss/survey/w-17-77-ar
W-18-77-AR,WesternGeco,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.68176,70.51044,-147.53359,-153.35563,(780.6 MB),(5.8 MB),https://walrus.wr.usgs.gov/namss/data/1977/namss.W-18-77-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-18-77-ar.410,https://walrus.wr.usgs.gov/namss/survey/w-18-77-ar
W-19-78-AR,WesternGeco,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.65157,70.17866,-145.54103,-149.69287,(275.9 MB),(328.0 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.W-19-78-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-19-78-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-19-78-ar
W-20-79-AR,WesternGeco,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.70978,70.20916,-145.5897,-149.28421,(98.0 MB),(112.5 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.W-20-79-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-20-79-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-20-79-ar
W-25-80-AR,WesternGeco,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.08428,70.49585,-148.97288,-153.23311,(382.1 MB),(347.7 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.W-25-80-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-25-80-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-25-80-ar
W-33-81-AR,WesternGeco,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.25298,69.98958,-144.00913,-145.97733,(69.8 MB),(99.2 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.W-33-81-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-33-81-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-33-81-ar
W-34-82-AA,WesternGeco,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),57.99089,56.13956,-154.13863,-157.0377,(973.7 MB),(4.5 MB),https://walrus.wr.usgs.gov/namss/data/1982/namss.W-34-82-AA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-34-82-aa.410,https://walrus.wr.usgs.gov/namss/survey/w-34-82-aa
W-3-81-NA,WesternGeco,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),40.8793,39.58548,-66.86174,-70.94286,(958.1 MB),(20.9 MB),https://walrus.wr.usgs.gov/namss/data/1981/namss.W-3-81-NA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-3-81-na.420,https://walrus.wr.usgs.gov/namss/survey/w-3-81-na
W-40-80-AK,WesternGeco,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.47694,69.34004,-146.15683,-151.46253,(251.2 MB),(1.3 MB),https://walrus.wr.usgs.gov/namss/data/1980/namss.W-40-80-AK.mcs.vibroseis.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/11/03/w-40-80-ak.segp1,https://walrus.wr.usgs.gov/namss/survey/w-40-80-ak
W-4-77-SA,WesternGeco,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),-46.07939,-55.19956,-53.44242,-65.36083,(2.4 GB),(11.3 MB),https://walrus.wr.usgs.gov/namss/data/1977/namss.W-4-77-SA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-4-77-sa.420,https://walrus.wr.usgs.gov/namss/survey/w-4-77-sa
W-4-82-NA,WesternGeco,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),40.13045,32.50949,-70.47126,-76.56224,(1.8 GB),(6.8 MB),https://walrus.wr.usgs.gov/namss/data/1982/namss.W-4-82-NA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/11/01/145714617454/w-4-82-na.420,https://walrus.wr.usgs.gov/namss/survey/w-4-82-na
W-5-77-AR,WesternGeco,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.80487,70.16748,-146.05232,-151.71694,(266.3 MB),(665.6 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.W-5-77-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-5-77-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-5-77-ar
W-62-77-AR,WesternGeco,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.4128,69.71897,-140.90185,-156.04188,(1.2 GB),(6.6 MB),https://walrus.wr.usgs.gov/namss/data/1977/namss.W-62-77-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-62-77-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-62-77-ar
W-6-80-NA,WesternGeco,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),36.35036,30.44691,-74.22114,-80.29975,(1.7 GB),(12.5 MB),https://walrus.wr.usgs.gov/namss/data/1980/namss.W-6-80-NA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-6-80-na.420,https://walrus.wr.usgs.gov/namss/survey/w-6-80-na
W-8-78-AR,WesternGeco,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.6282,70.14774,-146.00053,-150.16087,(412.6 MB),(731.9 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.W-8-78-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-8-78-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-8-78-ar
W-95-92-SA,WesternGeco,1992,2D Multichannel Seismic,World Geodetic System 1984 (WGS84),-38.73731,-54.29358,-55.26869,-68.96894,(6.1 GB),(19.4 MB),https://walrus.wr.usgs.gov/namss/data/1992/namss.W-95-92-SA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-95-92-sa.420,https://walrus.wr.usgs.gov/namss/survey/w-95-92-sa
W-9-79-AR,WesternGeco,1979,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.52855,70.16083,-146.62864,-148.79732,(121.9 MB),(203.5 KB),https://walrus.wr.usgs.gov/namss/data/1979/namss.W-9-79-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/02/w-9-79-ar.420,https://walrus.wr.usgs.gov/namss/survey/w-9-79-ar
